customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
18123.0,35,175000.0,MORTGAGE,12.0,VENTURE,A,2200.0,8.49,5,Unknown,7,NO DEFAULT
18125.0,29,97000.0,RENT,4.0,PERSONAL,B,25000.0,10.37,9,Unknown,10,NO DEFAULT
18126.0,31,86000.0,RENT,1.0,DEBTCONSOLIDATION,D,25000.0,16.0,1,Y,5,DEFAULT
18127.0,29,88000.0,RENT,9.0,PERSONAL,D,25000.0,14.46,9,Y,10,DEFAULT
18128.0,33,100000.0,RENT,1.0,HOMEIMPROVEMENT,C,25000.0,11.66,3,Unknown,9,NO DEFAULT
18129.0,28,15000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,4000.0,15.37,8,N,10,DEFAULT
18130.0,35,15000.0,OWN,3.0,HOMEIMPROVEMENT,A,3700.0,9.32,5,Unknown,6,NO DEFAULT
18131.0,30,75480.0,RENT,1.0,MEDICAL,C,25000.0,15.27,3,Y,9,DEFAULT
18132.0,30,102000.0,RENT,2.0,VENTURE,B,25000.0,9.62,3,Unknown,8,NO DEFAULT
18133.0,35,15000.0,MORTGAGE,0.0,VENTURE,C,1925.0,12.84,5,Unknown,6,NO DEFAULT
18134.0,27,103250.0,RENT,1.0,VENTURE,C,25000.0,12.73,7,Unknown,10,NO DEFAULT
18135.0,29,105996.0,RENT,13.0,HOMEIMPROVEMENT,D,25000.0,14.83,9,Unknown,9,NO DEFAULT
18137.0,30,175000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000.0,7.68,3,Unknown,7,NO DEFAULT
18138.0,29,174996.0,MORTGAGE,8.0,EDUCATION,D,25000.0,15.28,9,Y,10,NO DEFAULT
18140.0,27,96000.0,RENT,1.0,VENTURE,D,25000.0,16.89,7,Y,10,DEFAULT
18141.0,35,110000.0,RENT,9.0,DEBTCONSOLIDATION,C,25000.0,13.49,5,Unknown,8,NO DEFAULT
18142.0,34,171996.0,MORTGAGE,1.0,PERSONAL,D,15000.0,14.96,4,Unknown,5,NO DEFAULT
18143.0,31,159200.0,MORTGAGE,1.0,DEBTCONSOLIDATION,D,16000.0,15.65,1,Y,6,DEFAULT
18144.0,28,159000.0,RENT,5.0,PERSONAL,D,6000.0,15.95,8,N,10,DEFAULT
18145.0,33,170004.0,MORTGAGE,17.0,PERSONAL,A,12000.0,7.51,3,Unknown,9,NO DEFAULT
18146.0,31,15456.0,MORTGAGE,1.0,PERSONAL,A,4000.0,8.9,1,Unknown,5,NO DEFAULT
18148.0,31,158000.0,RENT,8.0,DEBTCONSOLIDATION,D,10200.0,15.99,1,Y,7,DEFAULT
18149.0,35,170000.0,MORTGAGE,6.0,EDUCATION,A,6500.0,7.49,5,Unknown,10,NO DEFAULT
18150.0,34,170000.0,MORTGAGE,9.0,VENTURE,D,7500.0,15.99,4,Unknown,10,NO DEFAULT
18151.0,29,170000.0,MORTGAGE,7.0,PERSONAL,C,35000.0,12.99,9,Y,5,NO DEFAULT
18152.0,31,170000.0,MORTGAGE,15.0,PERSONAL,C,10000.0,13.49,1,Y,8,NO DEFAULT
18153.0,34,15523.0,OWN,1.0,VENTURE,A,3800.0,7.49,4,Unknown,9,NO DEFAULT
18154.0,32,106000.0,RENT,14.0,DEBTCONSOLIDATION,D,25000.0,16.63,2,Y,7,DEFAULT
18156.0,33,120000.0,RENT,9.0,DEBTCONSOLIDATION,B,25000.0,11.36,3,Unknown,8,NO DEFAULT
18157.0,28,108000.0,RENT,0.0,EDUCATION,D,25000.0,14.61,8,Y,6,DEFAULT
18158.0,33,125000.0,RENT,5.0,DEBTCONSOLIDATION,B,25000.0,11.36,3,Unknown,5,NO DEFAULT
18160.0,29,113000.0,RENT,1.0,EDUCATION,D,25000.0,15.31,9,N,6,DEFAULT
18161.0,32,170000.0,RENT,9.0,PERSONAL,B,10000.0,11.14,2,Unknown,5,NO DEFAULT
18162.0,32,168000.0,RENT,5.0,EDUCATION,C,25000.0,15.27,2,Unknown,6,NO DEFAULT
18163.0,30,102213.0,RENT,3.0,MEDICAL,D,25000.0,15.7,3,N,7,DEFAULT
18164.0,27,15600.0,OWN,0.0,EDUCATION,A,6400.0,7.74,7,N,9,DEFAULT
18165.0,30,135000.0,RENT,4.0,PERSONAL,D,25000.0,15.21,3,Y,6,NO DEFAULT
18166.0,35,123000.0,RENT,2.0,PERSONAL,D,25000.0,17.19,5,Y,8,DEFAULT
18167.0,28,140000.0,RENT,11.0,HOMEIMPROVEMENT,C,25000.0,13.11,8,Y,7,NO DEFAULT
18168.0,33,140004.0,RENT,7.0,EDUCATION,D,25000.0,15.58,3,Unknown,10,NO DEFAULT
18169.0,31,143000.0,RENT,4.0,VENTURE,D,25000.0,16.07,1,Y,7,NO DEFAULT
18170.0,32,150000.0,RENT,7.0,DEBTCONSOLIDATION,A,25000.0,8.49,2,N,7,DEFAULT
18171.0,30,150000.0,RENT,3.0,PERSONAL,D,25000.0,17.56,3,Unknown,5,NO DEFAULT
18172.0,27,150000.0,RENT,1.0,EDUCATION,B,25000.0,11.36,7,Unknown,6,NO DEFAULT
18173.0,29,16000.0,OWN,3.0,VENTURE,A,3000.0,7.9,9,N,8,DEFAULT
18174.0,30,165000.0,MORTGAGE,3.0,EDUCATION,D,5000.0,15.62,3,Y,10,NO DEFAULT
18175.0,27,165000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,35000.0,12.99,7,Unknown,9,NO DEFAULT
18176.0,31,165000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,15000.0,12.61,1,Unknown,7,NO DEFAULT
18177.0,30,150000.0,RENT,5.0,DEBTCONSOLIDATION,C,25000.0,12.53,3,Unknown,6,NO DEFAULT
18178.0,30,16000.0,MORTGAGE,2.0,MEDICAL,A,7275.0,5.42,3,Unknown,10,NO DEFAULT
18179.0,31,138000.0,RENT,0.0,VENTURE,D,25000.0,13.24,1,N,7,DEFAULT
18180.0,33,16000.0,MORTGAGE,0.0,MEDICAL,A,6000.0,7.14,3,Unknown,5,NO DEFAULT
18181.0,31,139016.0,RENT,5.0,VENTURE,D,25000.0,15.37,1,Y,8,DEFAULT
18182.0,30,156000.0,RENT,5.0,MEDICAL,B,25000.0,9.88,3,Unknown,7,NO DEFAULT
18183.0,30,148000.0,RENT,0.0,EDUCATION,D,25000.0,15.95,3,N,8,DEFAULT
18184.0,29,163000.0,RENT,4.0,DEBTCONSOLIDATION,B,25000.0,9.91,9,Unknown,5,NO DEFAULT
18185.0,30,170000.0,RENT,14.0,EDUCATION,D,25000.0,15.2,3,Unknown,8,NO DEFAULT
18186.0,27,170000.0,RENT,11.0,PERSONAL,D,25000.0,16.32,7,Unknown,10,NO DEFAULT
18188.0,30,170000.0,RENT,14.0,HOMEIMPROVEMENT,D,25000.0,15.21,3,Unknown,5,NO DEFAULT
18189.0,29,175000.0,RENT,1.0,PERSONAL,B,25000.0,10.74,9,Unknown,5,NO DEFAULT
18190.0,32,162000.0,RENT,5.0,VENTURE,A,20000.0,6.99,2,Unknown,9,NO DEFAULT
18191.0,28,127500.0,MORTGAGE,5.0,MEDICAL,D,20000.0,17.04,8,Y,8,DEFAULT
18192.0,29,160800.0,RENT,3.0,VENTURE,B,4800.0,10.99,9,Unknown,5,NO DEFAULT
18193.0,27,160669.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000.0,11.36,7,Unknown,9,NO DEFAULT
18194.0,30,148000.0,RENT,2.0,EDUCATION,D,22200.0,19.42,3,N,8,DEFAULT
18195.0,29,125800.0,RENT,11.0,MEDICAL,D,9000.0,16.77,9,N,8,DEFAULT
18196.0,28,178000.0,RENT,5.0,EDUCATION,D,25000.0,14.46,8,Y,7,DEFAULT
18197.0,32,227500.0,RENT,3.0,MEDICAL,C,25000.0,12.53,2,Unknown,5,NO DEFAULT
18198.0,27,223000.0,RENT,2.0,EDUCATION,E,25000.0,18.3,7,N,9,DEFAULT
18199.0,32,235000.0,RENT,1.0,PERSONAL,C,25000.0,12.53,2,Y,7,NO DEFAULT
18200.0,33,248735.0,RENT,4.0,DEBTCONSOLIDATION,D,25000.0,14.11,3,Y,6,DEFAULT
18203.0,28,78000.0,RENT,12.0,HOMEIMPROVEMENT,E,24625.0,18.36,8,N,5,DEFAULT
18204.0,30,32004.0,RENT,1.0,PERSONAL,B,24250.0,11.12,3,N,5,DEFAULT
18205.0,30,36000.0,RENT,3.0,DEBTCONSOLIDATION,C,24250.0,12.61,3,Y,7,DEFAULT
18206.0,27,160000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,A,16000.0,8.49,7,Unknown,5,NO DEFAULT
18208.0,29,160000.0,MORTGAGE,9.0,PERSONAL,C,14700.0,13.43,9,Y,5,NO DEFAULT
18210.0,27,160000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,C,7000.0,12.23,7,Y,6,NO DEFAULT
18211.0,34,16800.0,OWN,0.0,PERSONAL,C,1600.0,13.72,4,Y,5,NO DEFAULT
18212.0,27,74000.0,RENT,7.0,DEBTCONSOLIDATION,D,24250.0,15.31,7,Y,8,DEFAULT
18214.0,28,16800.0,OWN,5.0,EDUCATION,B,5000.0,9.88,8,N,7,DEFAULT
18215.0,28,148000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,15000.0,15.65,8,Y,5,DEFAULT
18216.0,30,160000.0,RENT,0.0,VENTURE,B,8400.0,11.89,3,Unknown,6,NO DEFAULT
18217.0,27,160000.0,MORTGAGE,12.0,MEDICAL,C,1500.0,11.78,7,Y,6,NO DEFAULT
18218.0,29,160000.0,RENT,0.0,DEBTCONSOLIDATION,C,15000.0,13.04,9,Unknown,5,NO DEFAULT
18219.0,30,105000.0,RENT,4.0,VENTURE,D,24250.0,15.65,3,Unknown,10,NO DEFAULT
18220.0,31,118320.0,RENT,1.0,HOMEIMPROVEMENT,B,24250.0,12.53,1,Unknown,5,NO DEFAULT
18221.0,29,108000.0,RENT,0.0,PERSONAL,D,24250.0,16.0,9,N,9,DEFAULT
18222.0,29,126000.0,RENT,10.0,HOMEIMPROVEMENT,D,24250.0,16.7,9,Y,7,NO DEFAULT
18223.0,32,17000.0,OWN,0.0,PERSONAL,D,3200.0,14.84,2,N,7,DEFAULT
18224.0,31,105400.0,RENT,2.0,MEDICAL,D,24250.0,15.31,1,N,5,DEFAULT
18225.0,27,128000.0,RENT,11.0,DEBTCONSOLIDATION,D,24250.0,14.59,7,N,10,DEFAULT
18227.0,29,148716.0,RENT,4.0,PERSONAL,C,24250.0,13.23,9,Y,9,NO DEFAULT
18228.0,34,168000.0,RENT,0.0,DEBTCONSOLIDATION,B,24250.0,11.83,4,Unknown,10,NO DEFAULT
18230.0,27,47000.0,RENT,0.0,DEBTCONSOLIDATION,D,24000.0,17.14,7,N,5,DEFAULT
18231.0,35,49000.0,RENT,2.0,DEBTCONSOLIDATION,D,24000.0,15.2,5,N,10,DEFAULT
18232.0,28,58000.0,RENT,12.0,EDUCATION,B,24000.0,10.75,8,N,10,DEFAULT
18233.0,28,17544.0,MORTGAGE,2.0,EDUCATION,A,1500.0,8.63,8,Unknown,10,NO DEFAULT
18234.0,28,54000.0,RENT,1.0,VENTURE,D,24000.0,16.45,8,Y,8,DEFAULT
18236.0,31,17676.0,OWN,1.0,EDUCATION,D,2500.0,14.74,1,Unknown,10,NO DEFAULT
18237.0,30,65000.0,RENT,4.0,HOMEIMPROVEMENT,A,24000.0,7.9,3,Unknown,5,NO DEFAULT
18239.0,31,59712.0,RENT,0.0,DEBTCONSOLIDATION,D,24000.0,17.43,1,N,9,DEFAULT
18240.0,28,67000.0,RENT,5.0,DEBTCONSOLIDATION,A,24000.0,7.49,8,Unknown,10,NO DEFAULT
18241.0,27,18000.0,OWN,4.0,EDUCATION,A,5000.0,7.9,7,N,9,DEFAULT
18242.0,29,72000.0,RENT,4.0,EDUCATION,A,24000.0,7.66,9,Unknown,6,NO DEFAULT
18243.0,27,72000.0,RENT,3.0,VENTURE,D,24000.0,14.96,7,N,10,DEFAULT
18244.0,28,72000.0,RENT,0.0,MEDICAL,C,24000.0,13.85,8,N,5,DEFAULT
18246.0,27,75860.0,RENT,9.0,MEDICAL,B,24000.0,10.99,7,N,5,DEFAULT
18247.0,27,78000.0,RENT,4.0,PERSONAL,B,24000.0,10.99,7,N,10,DEFAULT
18248.0,35,80000.0,RENT,1.0,PERSONAL,C,24000.0,13.92,5,Y,5,NO DEFAULT
18249.0,32,85000.0,RENT,4.0,PERSONAL,A,24000.0,7.9,2,Unknown,6,NO DEFAULT
18251.0,30,90000.0,RENT,3.0,MEDICAL,B,24000.0,11.49,3,Unknown,6,NO DEFAULT
18252.0,31,95000.0,RENT,3.0,HOMEIMPROVEMENT,D,24000.0,13.67,1,Y,10,NO DEFAULT
18253.0,30,85000.0,RENT,1.0,PERSONAL,D,24000.0,16.82,3,N,8,DEFAULT
18254.0,35,100450.0,RENT,1.0,PERSONAL,B,24000.0,12.69,5,Unknown,7,NO DEFAULT
18255.0,28,103832.0,RENT,12.0,EDUCATION,D,24000.0,16.69,8,Unknown,5,NO DEFAULT
18256.0,35,105000.0,RENT,6.0,VENTURE,B,24000.0,9.25,5,Unknown,7,NO DEFAULT
18257.0,30,105400.0,RENT,1.0,DEBTCONSOLIDATION,C,24000.0,13.11,3,Y,6,NO DEFAULT
18258.0,29,110000.0,RENT,4.0,HOMEIMPROVEMENT,D,24000.0,18.39,9,Y,8,NO DEFAULT
18260.0,31,125004.0,RENT,13.0,VENTURE,B,24000.0,9.25,1,Unknown,8,NO DEFAULT
18261.0,27,18000.0,MORTGAGE,0.0,VENTURE,A,2000.0,7.88,7,Unknown,5,NO DEFAULT
18262.0,32,18000.0,OWN,0.0,VENTURE,A,4750.0,7.88,2,Unknown,6,NO DEFAULT
18263.0,31,138000.0,RENT,0.0,PERSONAL,D,24000.0,15.65,1,Y,5,DEFAULT
18265.0,28,75000.0,RENT,5.0,VENTURE,D,23850.0,16.29,8,N,10,DEFAULT
18266.0,29,40000.0,RENT,2.0,DEBTCONSOLIDATION,B,23500.0,11.12,9,N,8,DEFAULT
18268.0,28,58704.0,RENT,5.0,DEBTCONSOLIDATION,C,23500.0,14.72,8,N,7,DEFAULT
18269.0,28,18000.0,OWN,2.0,MEDICAL,C,6350.0,13.57,8,N,5,DEFAULT
18270.0,29,78200.0,RENT,5.0,MEDICAL,B,23500.0,11.36,9,Unknown,8,NO DEFAULT
18271.0,29,90000.0,RENT,0.0,VENTURE,B,23475.0,11.58,9,Unknown,6,NO DEFAULT
18272.0,28,75000.0,RENT,3.0,EDUCATION,B,23000.0,10.51,8,N,9,DEFAULT
18273.0,30,72000.0,RENT,2.0,EDUCATION,B,23000.0,12.18,3,N,6,DEFAULT
18274.0,29,91440.0,RENT,13.0,HOMEIMPROVEMENT,A,23000.0,6.54,9,Unknown,7,NO DEFAULT
18275.0,31,112000.0,RENT,5.0,PERSONAL,B,23000.0,12.18,1,Unknown,6,NO DEFAULT
18276.0,27,52000.0,RENT,0.0,VENTURE,C,22950.0,13.49,7,N,9,DEFAULT
18277.0,35,49404.0,RENT,0.0,MEDICAL,A,22750.0,6.54,5,N,9,DEFAULT
18278.0,29,46000.0,RENT,1.0,DEBTCONSOLIDATION,D,22750.0,14.46,9,N,9,DEFAULT
18280.0,28,46500.0,RENT,2.0,EDUCATION,D,22500.0,14.96,8,Y,9,DEFAULT
18282.0,35,68231.0,RENT,3.0,EDUCATION,C,22400.0,12.99,5,Y,7,DEFAULT
18283.0,32,73000.0,RENT,0.0,EDUCATION,B,22400.0,12.69,2,N,5,DEFAULT
18284.0,29,58500.0,RENT,1.0,MEDICAL,D,22000.0,13.67,9,N,6,DEFAULT
18285.0,30,75000.0,RENT,5.0,HOMEIMPROVEMENT,B,22000.0,10.62,3,Unknown,10,NO DEFAULT
18286.0,31,69000.0,RENT,1.0,DEBTCONSOLIDATION,D,22000.0,13.67,1,Y,7,DEFAULT
18287.0,27,19000.0,OWN,2.0,HOMEIMPROVEMENT,D,7800.0,15.58,7,Y,5,DEFAULT
18288.0,28,80000.0,RENT,0.0,VENTURE,B,22000.0,9.76,8,Unknown,9,NO DEFAULT
18289.0,31,85000.0,RENT,6.0,MEDICAL,B,22000.0,11.58,1,Unknown,5,NO DEFAULT
18290.0,28,92000.0,RENT,6.0,EDUCATION,B,22000.0,12.69,8,Unknown,9,NO DEFAULT
18291.0,27,190000.0,RENT,5.0,VENTURE,A,22000.0,6.91,7,Unknown,10,NO DEFAULT
18292.0,35,60000.0,RENT,19.0,VENTURE,D,21725.0,15.62,5,Y,10,DEFAULT
18293.0,27,19200.0,MORTGAGE,3.0,VENTURE,D,1400.0,16.77,7,Unknown,6,NO DEFAULT
18295.0,28,83004.0,RENT,13.0,MEDICAL,A,21600.0,6.91,8,Unknown,10,NO DEFAULT
18296.0,33,80001.0,RENT,6.0,EDUCATION,D,21600.0,18.64,3,N,10,DEFAULT
18297.0,31,120000.0,RENT,7.0,HOMEIMPROVEMENT,D,21600.0,19.03,1,Y,5,NO DEFAULT
18298.0,30,64600.0,RENT,0.0,MEDICAL,A,21500.0,6.91,3,Unknown,10,NO DEFAULT
18299.0,30,132000.0,RENT,14.0,HOMEIMPROVEMENT,B,21500.0,10.62,3,Unknown,8,NO DEFAULT
18300.0,33,19200.0,OWN,2.0,PERSONAL,B,6000.0,11.99,3,N,7,DEFAULT
18301.0,35,40000.0,RENT,3.0,VENTURE,E,21000.0,19.41,5,Y,10,DEFAULT
18303.0,33,57500.0,RENT,2.0,HOMEIMPROVEMENT,D,21000.0,16.29,3,Y,5,DEFAULT
18304.0,30,19200.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4750.0,13.61,3,Y,8,DEFAULT
18305.0,31,66000.0,RENT,3.0,PERSONAL,B,21000.0,10.37,1,N,10,DEFAULT
18306.0,28,68666.0,RENT,7.0,DEBTCONSOLIDATION,B,21000.0,12.69,8,N,8,DEFAULT
18308.0,31,72000.0,RENT,6.0,DEBTCONSOLIDATION,B,21000.0,11.99,1,N,6,DEFAULT
18309.0,29,80000.0,RENT,3.0,PERSONAL,B,21000.0,10.99,9,Unknown,6,NO DEFAULT
18310.0,28,90000.0,RENT,12.0,PERSONAL,D,21000.0,14.54,8,Unknown,9,NO DEFAULT
18311.0,33,83000.0,RENT,0.0,DEBTCONSOLIDATION,B,21000.0,11.71,3,N,7,DEFAULT
18312.0,29,93000.0,RENT,13.0,EDUCATION,B,21000.0,12.42,9,N,10,DEFAULT
18314.0,29,117000.0,RENT,6.0,PERSONAL,B,21000.0,10.65,9,Unknown,9,NO DEFAULT
18315.0,30,150000.0,RENT,2.0,VENTURE,B,21000.0,12.62,3,Unknown,9,NO DEFAULT
18316.0,34,138000.0,RENT,0.0,HOMEIMPROVEMENT,D,21000.0,18.79,4,N,10,DEFAULT
18317.0,31,32400.0,RENT,2.0,DEBTCONSOLIDATION,C,20500.0,11.03,1,Y,6,DEFAULT
18318.0,35,40934.0,RENT,5.0,EDUCATION,B,20500.0,12.53,5,N,6,DEFAULT
18319.0,28,58200.0,RENT,11.0,EDUCATION,D,20500.0,16.82,8,Y,5,DEFAULT
18320.0,35,54000.0,RENT,0.0,PERSONAL,D,20500.0,14.61,5,Y,5,DEFAULT
18321.0,33,50000.0,RENT,0.0,HOMEIMPROVEMENT,A,20400.0,6.54,3,Unknown,7,NO DEFAULT
18322.0,29,72000.0,RENT,8.0,HOMEIMPROVEMENT,B,20400.0,11.49,9,Unknown,7,NO DEFAULT
18323.0,31,30372.0,RENT,2.0,PERSONAL,D,20200.0,14.74,1,Y,5,DEFAULT
18324.0,27,52275.0,RENT,7.0,MEDICAL,D,20050.0,17.58,7,Y,10,DEFAULT
18325.0,32,39500.0,RENT,12.0,DEBTCONSOLIDATION,C,20000.0,13.11,2,N,5,DEFAULT
18326.0,27,40000.0,RENT,11.0,DEBTCONSOLIDATION,A,20000.0,6.91,7,Y,8,NO DEFAULT
18327.0,31,42000.0,RENT,1.0,VENTURE,C,20000.0,13.57,1,N,6,DEFAULT
18329.0,30,45000.0,RENT,3.0,VENTURE,B,20000.0,11.86,3,N,7,DEFAULT
18330.0,30,20000.0,OWN,14.0,HOMEIMPROVEMENT,A,3800.0,6.99,3,Unknown,5,NO DEFAULT
18331.0,35,20000.0,OWN,1.0,VENTURE,A,5500.0,7.66,5,Unknown,8,NO DEFAULT
18332.0,31,20000.0,OWN,3.0,VENTURE,A,6400.0,5.42,1,Unknown,6,NO DEFAULT
18333.0,29,20000.0,OWN,1.0,EDUCATION,A,5000.0,5.79,9,Unknown,7,NO DEFAULT
18334.0,30,50000.0,RENT,4.0,VENTURE,C,20000.0,13.49,3,N,10,DEFAULT
18337.0,31,20000.0,OWN,3.0,VENTURE,B,5000.0,11.83,1,Unknown,7,NO DEFAULT
18339.0,31,20000.0,OWN,5.0,VENTURE,B,5000.0,11.83,1,Unknown,5,NO DEFAULT
18340.0,28,20000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000.0,8.59,8,Unknown,7,NO DEFAULT
18341.0,30,52500.0,RENT,2.0,HOMEIMPROVEMENT,B,20000.0,10.37,3,N,7,DEFAULT
18342.0,33,53004.0,RENT,0.0,PERSONAL,C,20000.0,13.04,3,N,10,DEFAULT
18343.0,28,54000.0,RENT,2.0,MEDICAL,A,20000.0,7.9,8,Unknown,8,NO DEFAULT
18344.0,32,54000.0,RENT,8.0,VENTURE,B,20000.0,11.11,2,N,7,DEFAULT
18345.0,27,54000.0,RENT,2.0,MEDICAL,B,20000.0,10.99,7,N,8,DEFAULT
18346.0,35,54996.0,RENT,12.0,HOMEIMPROVEMENT,A,20000.0,6.62,5,N,9,DEFAULT
18347.0,27,55000.0,RENT,3.0,DEBTCONSOLIDATION,C,20000.0,13.48,7,N,9,DEFAULT
18348.0,32,55000.0,RENT,2.0,VENTURE,B,20000.0,11.83,2,N,7,DEFAULT
18349.0,27,56000.0,RENT,5.0,HOMEIMPROVEMENT,B,20000.0,12.18,7,N,10,DEFAULT
18350.0,28,57000.0,RENT,12.0,DEBTCONSOLIDATION,B,20000.0,11.71,8,N,6,DEFAULT
18351.0,33,57492.0,RENT,1.0,MEDICAL,B,20000.0,12.53,3,N,10,DEFAULT
18352.0,28,51500.0,RENT,2.0,DEBTCONSOLIDATION,D,20000.0,15.65,8,Y,8,DEFAULT
18353.0,29,58000.0,RENT,0.0,EDUCATION,B,20000.0,9.91,9,N,10,DEFAULT
18354.0,30,58000.0,RENT,3.0,PERSONAL,C,20000.0,14.72,3,N,5,DEFAULT
18355.0,31,59000.0,RENT,14.0,DEBTCONSOLIDATION,A,20000.0,7.51,1,N,10,DEFAULT
18356.0,28,60000.0,RENT,12.0,PERSONAL,B,20000.0,10.99,8,N,10,DEFAULT
18357.0,30,54000.0,RENT,4.0,DEBTCONSOLIDATION,D,20000.0,14.84,3,Y,9,DEFAULT
18358.0,27,60000.0,RENT,1.0,EDUCATION,B,20000.0,10.99,7,N,6,DEFAULT
18359.0,27,54000.0,RENT,2.0,PERSONAL,D,20000.0,16.0,7,N,6,DEFAULT
18360.0,27,60000.0,RENT,0.0,VENTURE,B,20000.0,12.21,7,N,5,DEFAULT
18361.0,27,60000.0,RENT,11.0,VENTURE,B,20000.0,10.51,7,N,7,DEFAULT
18362.0,34,20400.0,MORTGAGE,6.0,MEDICAL,C,3300.0,13.06,4,Y,10,NO DEFAULT
18363.0,28,20400.0,MORTGAGE,4.0,EDUCATION,A,2075.0,7.88,8,Unknown,8,NO DEFAULT
18364.0,28,56000.0,RENT,7.0,EDUCATION,E,20000.0,18.25,8,N,6,DEFAULT
18365.0,28,56000.0,RENT,0.0,MEDICAL,E,20000.0,18.62,8,N,7,DEFAULT
18366.0,31,20400.0,OWN,0.0,MEDICAL,C,11000.0,11.03,1,Y,10,NO DEFAULT
18367.0,31,20500.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,1000.0,6.76,1,Unknown,6,NO DEFAULT
18368.0,33,20640.0,OWN,0.0,HOMEIMPROVEMENT,D,6250.0,14.84,3,Unknown,7,NO DEFAULT
18369.0,28,63000.0,RENT,4.0,VENTURE,D,20000.0,14.61,8,Y,9,DEFAULT
18370.0,29,65000.0,RENT,3.0,HOMEIMPROVEMENT,A,20000.0,8.9,9,Unknown,10,NO DEFAULT
18371.0,31,65000.0,RENT,9.0,VENTURE,B,20000.0,10.65,1,N,8,DEFAULT
18373.0,30,65000.0,RENT,5.0,HOMEIMPROVEMENT,B,20000.0,11.99,3,N,8,DEFAULT
18374.0,35,20800.0,OWN,2.0,MEDICAL,B,7000.0,10.62,5,Unknown,8,NO DEFAULT
18375.0,32,65000.0,RENT,4.0,VENTURE,C,20000.0,13.8,2,Y,6,DEFAULT
18376.0,34,65000.0,RENT,3.0,HOMEIMPROVEMENT,A,20000.0,6.54,4,Unknown,5,NO DEFAULT
18377.0,29,59000.0,RENT,4.0,VENTURE,E,20000.0,20.17,9,Y,5,DEFAULT
18378.0,32,66000.0,RENT,4.0,HOMEIMPROVEMENT,A,20000.0,8.9,2,Unknown,9,NO DEFAULT
18379.0,27,66000.0,RENT,3.0,DEBTCONSOLIDATION,B,20000.0,10.62,7,Unknown,9,NO DEFAULT
18380.0,34,67000.0,RENT,7.0,EDUCATION,B,20000.0,11.71,4,Unknown,9,NO DEFAULT
18381.0,27,67000.0,RENT,2.0,HOMEIMPROVEMENT,C,20000.0,14.26,7,Y,10,NO DEFAULT
18383.0,30,63000.0,RENT,9.0,PERSONAL,C,20000.0,13.92,3,Y,9,DEFAULT
18386.0,29,70000.0,RENT,2.0,MEDICAL,C,20000.0,13.85,9,Unknown,5,NO DEFAULT
18387.0,27,70000.0,RENT,4.0,EDUCATION,B,20000.0,11.48,7,Unknown,9,NO DEFAULT
18388.0,28,71874.0,RENT,6.0,DEBTCONSOLIDATION,B,20000.0,11.48,8,Unknown,6,NO DEFAULT
18390.0,27,72000.0,RENT,6.0,VENTURE,A,20000.0,8.9,7,Unknown,5,NO DEFAULT
18391.0,27,72000.0,RENT,4.0,HOMEIMPROVEMENT,B,20000.0,9.25,7,Unknown,10,NO DEFAULT
18392.0,28,56100.0,RENT,9.0,MEDICAL,D,20000.0,14.59,8,Y,5,DEFAULT
18393.0,34,72000.0,RENT,2.0,VENTURE,B,20000.0,11.89,4,Unknown,10,NO DEFAULT
18394.0,27,66000.0,RENT,11.0,PERSONAL,B,20000.0,12.21,7,N,5,DEFAULT
18395.0,30,72000.0,RENT,5.0,EDUCATION,C,20000.0,13.79,3,Unknown,7,NO DEFAULT
18396.0,28,73992.0,RENT,2.0,PERSONAL,B,20000.0,9.96,8,Unknown,7,NO DEFAULT
18397.0,28,75000.0,RENT,6.0,HOMEIMPROVEMENT,C,20000.0,13.49,8,Unknown,5,NO DEFAULT
18398.0,27,75000.0,RENT,0.0,DEBTCONSOLIDATION,C,20000.0,13.49,7,Unknown,7,NO DEFAULT
18399.0,28,58650.0,RENT,13.0,MEDICAL,B,20000.0,10.59,8,N,8,DEFAULT
18401.0,35,69000.0,RENT,8.0,VENTURE,C,20000.0,13.49,5,Y,5,DEFAULT
18402.0,30,69000.0,RENT,2.0,VENTURE,D,20000.0,17.14,3,Y,7,DEFAULT
18403.0,28,75000.0,RENT,0.0,HOMEIMPROVEMENT,B,20000.0,11.11,8,Unknown,7,NO DEFAULT
18404.0,29,75000.0,RENT,1.0,VENTURE,A,20000.0,6.54,9,Unknown,9,NO DEFAULT
18405.0,27,21403.0,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2100.0,11.12,7,Unknown,7,NO DEFAULT
18406.0,29,21424.0,MORTGAGE,1.0,EDUCATION,A,7750.0,7.51,9,N,10,DEFAULT
